baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000056429.4	8934.77157629201	-0.261687263928986	0.18732645184495	0	1	1	Tgoln1
ENSMUSG00000056459.14	1270.49418461159	0.305690199769448	0.218972176855672	0	1	1	Zbtb25
ENSMUSG00000056476.13	2388.8442976084	0.933646429717484	0.291949652297058	0	1	1	Med12l
ENSMUSG00000056492.6	1413.80543611486	0.898589975037354	0.714820784854914	0	1	1	Adgrf5
ENSMUSG00000056493.9	3816.6312076104	1.12212144900205	0.183070038244984	0.667075017696917	0.50472421676563	1	Foxk1
ENSMUSG00000056536.14	3453.6925088967	0.0632290904267674	0.149314875749031	0	1	1	Pign
ENSMUSG00000056537.11	19642.3300343483	-0.789743649443373	0.156599932896875	0	1	1	Rlim
ENSMUSG00000056598.16	325.838285573866	-0.904044241099478	0.286336903665132	0	1	1	Drc3
ENSMUSG00000056608.14	8425.13208668686	1.00493587604362	0.284767382275962	0.0173330105582101	0.986170950937875	1	Chd9
ENSMUSG00000056612.6	6582.55172316694	0.216604180198803	0.163086818992334	0	1	1	Ppp1r14b
ENSMUSG00000056629.15	2572.65169878811	-0.88956634896921	0.128700463574382	0	1	1	Fkbp2
ENSMUSG00000056632.7	6.4725318979844	0.541773071923379	0.906553569341567	0	1	1	Dsg3
ENSMUSG00000056643.5	34.8285726304049	1.5413282898668	0.828483153631985	0.653396858455935	0.513500463592339	1	Chst13
ENSMUSG00000056656.6	41.7270272952522	-0.0944760870176648	0.658647218013754	0	1	1	Apol8
ENSMUSG00000056687.9	192.099527677341	0.913490008347522	0.251422727657032	0	1	1	RP23-12N20.1
ENSMUSG00000056692.12	7951.00334946454	-0.535199823463832	0.153181966330663	0	1	1	RP24-535N4.2
ENSMUSG00000056698.11	1004.52813732295	0.470210175001405	0.160214799921344	0	1	1	Elmod3
ENSMUSG00000056708.5	2406.14347567479	0.17771191606432	0.40949518604361	0	1	1	Ier5
ENSMUSG00000056718.2	73.0033189381248	0.439188804909078	0.287745669351851	0	1	1	RP23-307E15.3
ENSMUSG00000056724.15	1187.54405375371	-0.686607998639259	0.178892513959757	0	1	1	Nbeal2
ENSMUSG00000056735.5	327.397240844642	-0.4283409925599	0.295016145947263	0	1	1	AC121564.2
ENSMUSG00000056738.11	41.4494595642242	-1.27401369805634	0.748975139436917	-0.365851526477025	0.714475868667505	1	RP23-160G19.4
ENSMUSG00000056758.14	4944.31567542078	1.17384850601421	0.466518584408067	0.37265076210157	0.709408387020218	1	Hmga2
ENSMUSG00000056763.16	5416.22349742036	0.0453468692032595	0.13123696979179	0	1	1	Cspp1
ENSMUSG00000056770.15	8743.93822826309	0.203169610025797	0.162508671380421	0	1	1	Setd3
ENSMUSG00000056771.7	69.9848061673234	-0.0946780806460439	0.380232252084427	0	1	1	RP24-363O21.4
ENSMUSG00000056820.7	8874.38578992927	0.977296078251676	0.183368904812272	0	1	1	Tsnax
ENSMUSG00000056832.14	1277.71864329273	0.859974311442461	0.1777746433468	0	1	1	Ttc26
ENSMUSG00000056836.8	47.35683154485	0.953299762628775	0.373568740465939	0	1	1	AC108424.1
ENSMUSG00000056851.14	43582.8088758272	-0.507761570642552	0.121201648098225	0	1	1	Pcbp2
ENSMUSG00000056870.9	881.269695028282	-0.0421002981475253	0.474817960287352	0	1	1	Gulp1
ENSMUSG00000056904.3	157.608534318388	-0.433967859274638	0.195459999153152	0	1	1	RP24-135P4.1
ENSMUSG00000056917.12	1420.33278968493	-0.711161617438122	0.235839475313863	0	1	1	Sipa1
ENSMUSG00000056919.9	1636.1742745389	0.754330367736426	0.113863286447926	0	1	1	Cep162
ENSMUSG00000056941.17	2669.39615291132	0.541315961786408	0.175348240250845	0	1	1	Commd7
ENSMUSG00000056943.2	8.97167945222094	0.684141449794656	0.729900355892086	0	1	1	RP23-108H19.2
ENSMUSG00000056952.13	3739.84567348607	0.0751806081742193	0.154560252960243	0	1	1	Tatdn2
ENSMUSG00000056962.11	4989.28611359697	0.169009341691908	0.174780630284521	0	1	1	Jmjd6
ENSMUSG00000056966.7	3.1470684058995	-1.07583077513102	1.25151133099526	-0.0605913612230048	0.951684653629654	1	Gjc3
ENSMUSG00000057060.7	34.1434946674826	0.940368112510449	0.427257018336121	0	1	1	Slc35f3
ENSMUSG00000057069.7	1032.03540487306	-0.28538140942003	0.194448788408023	0	1	1	Ero1lb
ENSMUSG00000057072.11	5.53477368449743	1.15973003653285	1.33227016012598	0.119893127770531	0.904567808452107	1	Spata45
ENSMUSG00000057092.12	108.493255008215	1.62132648724153	1.13883239097292	0.545582029600269	0.5853532798406	1	Fxyd3
ENSMUSG00000057101.8	3626.39149129729	0.993129887860631	0.21251068336902	0	1	1	Zfp180
ENSMUSG00000057110.15	4005.65510397384	-0.135543947167394	0.191992855021021	0	1	1	Cntrl
ENSMUSG00000057123.14	9.65351743642105	0.592410198694783	0.954501050348278	0	1	1	Gja5
ENSMUSG00000057130.11	2847.94772869929	-0.832777161894541	0.125745180638778	0	1	1	Txnl4a
ENSMUSG00000057133.14	11920.4600440583	0.641770257796202	0.178084414986338	0	1	1	Chd6
ENSMUSG00000057134.5	5535.84729058217	0.306060785193621	0.203682662241819	0	1	1	Ado
ENSMUSG00000057147.13	1666.81040568331	-0.8700649721731	0.192149124199556	0	1	1	Dph6
ENSMUSG00000057157.3	18.657846102302	-1.07572600613717	0.541463690207801	-0.139854264480983	0.888775137703427	1	RP24-544J6.2
ENSMUSG00000057160.2	3.31484119460421	0.247890841783755	1.41548986878019	0	1	1	RP24-372N16.1
ENSMUSG00000057170.6	75.3514151234454	0.206704963068848	0.436503309640753	0	1	1	Prl3d1
ENSMUSG00000057176.4	343.175996661824	0.820809677722827	0.22516409277466	0	1	1	RP24-159C12.8
ENSMUSG00000057177.12	9170.69260497586	0.625489024686436	0.163156267982541	0	1	1	Gsk3a
ENSMUSG00000057181.15	3237.80763104851	1.07683105665508	0.214727815520059	0.357806726012654	0.720487956751697	1	RP23-252E4.2
ENSMUSG00000057191.13	4.16220330773903	0.994728345136156	0.974985922946101	0	1	1	RP23-411N10.2
ENSMUSG00000057193.8	9076.01082866415	-0.83947392106181	0.229513400560743	0	1	1	Slc44a2
ENSMUSG00000057228.6	26.2184955914211	0.804905139352423	0.576659703314778	0	1	1	Aadat
ENSMUSG00000057229.11	2271.31805198614	-0.518067766147691	0.155771097951957	0	1	1	Atp5sl
ENSMUSG00000057234.9	390.294805655603	-1.07900903438213	0.173751859616455	-0.454723388610271	0.649308252335637	1	Mettl15
ENSMUSG00000057236.10	39376.6218953669	-0.19355826711722	0.194515260660983	0	1	1	Rbbp4
ENSMUSG00000057278.8	7384.54075501808	-1.02954672003239	0.174461943142931	-0.169359113512725	0.865514181578978	1	Snrpg
ENSMUSG00000057315.14	152.92512824253	0.913622869917459	0.541520494256876	0	1	1	Arhgap24
ENSMUSG00000057342.15	1795.94481582739	0.636669017634148	0.14543857894938	0	1	1	Sphk2
ENSMUSG00000057359.7	339.551592855857	-0.184599244644145	0.311264880382926	0	1	1	RP23-71G16.2
ENSMUSG00000057363.12	3726.29545638593	-0.777774966905493	0.153971753633161	0	1	1	Uxs1
ENSMUSG00000057367.12	5714.00583888233	-0.145477149840929	0.123652086853556	0	1	1	Birc2
ENSMUSG00000057375.13	2085.28182721766	0.019938739238457	0.111746460274202	0	1	1	Yipf1
ENSMUSG00000057388.9	4282.2516226868	-0.331707008022667	0.152486890597272	0	1	1	Mrpl18
ENSMUSG00000057396.7	640.222724298922	1.07365856777984	0.220297702767724	0.33435921870464	0.738108509010056	1	Zfp759
ENSMUSG00000057409.6	856.779603442433	-0.988631861380259	0.22084477431357	0	1	1	Zfp53
ENSMUSG00000057411.8	2929.54648554539	-0.532330014071358	0.208823801073744	0	1	1	Fam173a
ENSMUSG00000057421.12	7324.04002760151	-0.0326387106352271	0.216742459653587	0	1	1	Las1l
ENSMUSG00000057440.7	2470.81462003505	-0.339537575778642	0.162192780955079	0	1	1	Mpp7
ENSMUSG00000057469.8	2877.38304651716	0.706429763287872	0.200021755397635	0	1	1	E2f6
ENSMUSG00000057497.8	5668.40879077393	-0.440765744442643	0.12784610645339	0	1	1	Fam136a
ENSMUSG00000057506.4	4360.4006031777	-0.403176113508306	0.167816527793709	0	1	1	Bloc1s2
ENSMUSG00000057551.10	4485.34378021679	0.54025046709794	0.188696376725362	0	1	1	Zfp317
ENSMUSG00000057554.13	1104.31215196529	0.744714785477822	0.130365585184566	0	1	1	Lgals8
ENSMUSG00000057572.15	2102.7306518702	-0.723141625451813	0.188667700531745	0	1	1	Zbtb8os
ENSMUSG00000057596.13	20.5332515351519	-1.23035698789983	0.590058779001142	-0.390396679276223	0.696243243003827	1	Trim30d
ENSMUSG00000057606.14	10.3064402320453	0.609822214141012	0.822611934814893	0	1	1	Colq
ENSMUSG00000057615.5	331.802084738106	0.741809835596124	0.740993696056039	0	1	1	Ldoc1
ENSMUSG00000057667.7	1004.54109686714	0.286333404085267	0.221490796871418	0	1	1	Bloc1s3
ENSMUSG00000057691.8	3265.34751860068	0.995998262414662	0.183243416194139	0	1	1	Zfp746
ENSMUSG00000057715.13	196.629206340805	-0.686195560483428	0.354438527825942	0	1	1	AC103635.1
ENSMUSG00000057729.12	582.54322901394	0.227632316241575	0.318717368115418	0	1	1	Prtn3
ENSMUSG00000057738.13	54990.5206549269	0.980878551191095	0.229645140103894	0	1	1	Sptan1
ENSMUSG00000057751.14	2576.52979714576	0.816104142405677	0.284884344836693	0	1	1	Megf6
ENSMUSG00000057778.14	514.459741129183	-0.420843972428524	0.285414286090185	0	1	1	Cyb5d2
ENSMUSG00000057788.13	3878.46783317548	-0.0178743907543086	0.186767575320104	0	1	1	Ddx49
ENSMUSG00000057789.13	2799.85103652893	-0.89417066618331	0.129254921994982	0	1	1	Bak1
ENSMUSG00000057835.7	466.416381615548	0.980817104892811	0.236037210698663	0	1	1	Zfp119a
ENSMUSG00000057842.14	451.847078739424	-0.570939160379739	0.178844418919129	0	1	1	Zfp595
ENSMUSG00000057858.7	1825.79488111432	0.743533072958421	0.176994000882136	0	1	1	Fam204a
ENSMUSG00000057886.5	162.27612059053	0.589369118707281	0.257783769720881	0	1	1	Cbx3-ps6
ENSMUSG00000057895.11	1789.40936743841	0.573150634364645	0.21805707444909	0	1	1	Zfp105
ENSMUSG00000057899.6	32.423470443257	0.770246935532571	0.589715692260446	0	1	1	Adgrf2
ENSMUSG00000057982.8	1217.67048991201	-0.893909802924393	0.280703577989514	0	1	1	Zfp809
ENSMUSG00000057990.4	53.0154631916981	-0.900979962369125	0.313167622347932	0	1	1	RP23-217B9.1
ENSMUSG00000058006.12	10589.6497223333	-0.686519081011087	0.240497727518751	0	1	1	Mdn1
ENSMUSG00000058013.11	20742.7752144133	0.789748755092536	0.149415816877401	0	1	1	Sept11
ENSMUSG00000058022.14	78.8643009171597	0.715729611980172	0.569422030895984	0	1	1	Adtrp
ENSMUSG00000058046.1	104.471943984416	0.847640625072875	0.300342942649606	0	1	1	RP24-189G18.7
ENSMUSG00000058050.5	125.001483022244	0.0268703040248834	0.217642132334962	0	1	1	RP23-156N18.3
ENSMUSG00000058056.16	6618.33288823037	-1.04924179354018	0.466297310541301	-0.105601710383051	0.915898367652041	1	Palld
ENSMUSG00000058057.5	2.91195203701199	-0.343538982660318	1.06394932443647	0	1	1	Mettl7a3
ENSMUSG00000058073.4	5.32610949627489	0.43274667062444	0.787658897518378	0	1	1	RP23-337J7.2
ENSMUSG00000058076.12	8130.98386721662	0.00263165817848401	0.158860439985576	0	1	1	Sdhc
ENSMUSG00000058093.13	1320.50928581173	-0.835108281942423	0.251216638489147	0	1	1	Zfp729b
ENSMUSG00000058099.16	274.166110612145	-1.09512310948603	0.417007264711137	-0.22810899841738	0.819561504772633	1	Nfam1
ENSMUSG00000058126.7	234.023178256161	-0.486498139676107	0.214776727770203	0	1	1	Tpm3-rs7
ENSMUSG00000058159.13	27.9275676023679	0.155451015559181	0.423795488894681	0	1	1	T2
ENSMUSG00000058239.13	3783.01931948146	0.495106369399998	0.187580084697735	0	1	1	Usf2
ENSMUSG00000058240.14	4245.73129118098	0.416506041031006	0.134540919729153	0	1	1	Cryzl1
ENSMUSG00000058252.6	7.23783781879425	-0.155960597255843	1.26936825799721	0	1	1	Tcp11x2
ENSMUSG00000058258.14	3795.1853206204	0.843382892120256	0.200990712683799	0	1	1	Idi1
ENSMUSG00000058267.13	3431.11725978456	-0.664282378329877	0.157032317895723	0	1	1	Mrps14
ENSMUSG00000058298.9	1007.97962467682	-0.482082084808966	0.150629292120237	0	1	1	Mcm9
ENSMUSG00000058301.8	10661.57390392	0.0452098553421085	0.128180214956007	0	1	1	Upf1
ENSMUSG00000058325.6	2655.82454569324	-0.749932397441565	0.303326665410009	0	1	1	Dock1
ENSMUSG00000058331.15	625.368416635278	0.511917664993814	0.164007312430748	0	1	1	Zfp85
ENSMUSG00000058351.11	527.642405313028	1.06220907847025	0.241967637936245	0.257096688635032	0.797104133741583	1	Smim4
ENSMUSG00000058355.8	23278.6586714603	-0.739565550264176	0.179689930112356	0	1	1	Abce1
ENSMUSG00000058360.5	2.4720581685874	1.12335185773964	1.84648012873585	0.0668037829489594	0.946737911781624	1	Gm10040
ENSMUSG00000058385.8	58.318059265928	-0.782354645295226	0.307158219149422	0	1	1	Hist1h2bg
ENSMUSG00000058388.14	4175.36902032821	0.548487924352271	0.208152730660317	0	1	1	Phtf1
ENSMUSG00000058400.13	2.93620543381667	1.19001433343129	1.36982990718284	0.138713815806572	0.889676300215856	1	Qrfpr
ENSMUSG00000058402.14	1438.37830004076	0.312208789925593	0.223123605401108	0	1	1	Zfp420
ENSMUSG00000058407.12	6796.56919544682	0.191410342953318	0.121886229294308	0	1	1	Txndc9
ENSMUSG00000058420.8	341.156118317024	-0.802549081084437	0.530280226207476	0	1	1	Syt17
ENSMUSG00000058440.14	3879.79856745045	0.236177749285209	0.155266199861573	0	1	1	Nrf1
ENSMUSG00000058443.5	531.404456858043	-0.723717543902237	0.135822359993284	0	1	1	RP23-68E4.3
ENSMUSG00000058446.14	5292.67155783828	-0.541726468882363	0.236350866481731	0	1	1	Znrf2
ENSMUSG00000058454.15	11206.6926706349	-0.240514009455687	0.163493187247726	0	1	1	Dhcr7
ENSMUSG00000058486.11	2137.9128271645	0.137425224537117	0.208620079191212	0	1	1	Wdr91
ENSMUSG00000058488.7	36.4108341943565	-0.71672270646593	0.412914876478304	0	1	1	Kl
ENSMUSG00000058492.5	83.555243006379	0.0551376655183511	0.388564200259999	0	1	1	RP24-390M17.2
ENSMUSG00000058503.11	3007.00600012484	0.41010846612158	0.192375763992385	0	1	1	Fam133b
ENSMUSG00000058567.6	2.60775712535312	-1.8155440886316	1.49700868524372	-0.544782469648011	0.585903136872608	1	Gm2531
ENSMUSG00000058569.8	15715.3745225812	-1.06737419252098	0.197870457573016	-0.340496471011198	0.73348267992601	1	Tmed9
ENSMUSG00000058579.5	5.00764526390005	-0.772199924589001	1.41250472855539	0	1	1	Cela2a
ENSMUSG00000058581.7	56.2877838696543	0.060217497656836	0.280378392344778	0	1	1	RP23-207D1.1
ENSMUSG00000058587.9	6667.68671829408	-0.158022757127973	0.157443353319695	0	1	1	Tmod3
ENSMUSG00000058594.15	7565.14091811521	0.776242270567785	0.190783788592101	0	1	1	Fbxo18
ENSMUSG00000058620.5	717.135253882361	-0.991636732118	0.695398224712067	0	1	1	Adra2b
ENSMUSG00000058638.14	3559.82192221593	-0.145987503761593	0.154374219591331	0	1	1	Zfp110
ENSMUSG00000058655.9	42630.176355123	-0.865420535873738	0.113661720978842	0	1	1	Eif4b
ENSMUSG00000058700.2	12.6478188639913	-1.27220134556574	0.686384024441396	-0.396572961888595	0.69168239430921	1	RP23-16J4.2
ENSMUSG00000058704.7	5109.11637644963	-0.168664935142014	0.178730229791605	0	1	1	Memo1
ENSMUSG00000058706.5	2837.93576319829	-0.18845847824581	0.150875008151924	0	1	1	RP23-60P18.9
ENSMUSG00000058729.13	1552.75722633187	-0.0922904251664646	0.14004917868002	0	1	1	Lin9
ENSMUSG00000058741.4	138.942587893462	-0.842147500840185	0.503147311715753	0	1	1	Prr19
ENSMUSG00000058743.6	63.1818337408278	-0.537155110747616	0.293508412574979	0	1	1	Kcnj14
ENSMUSG00000058745.4	7.43288002004903	-0.643303426952512	0.784888645878709	0	1	1	RP23-5O16.3
ENSMUSG00000058748.9	2062.69730994189	-0.628056399234612	0.222611969204988	0	1	1	Zfp958
ENSMUSG00000058761.5	6120.60751995651	-0.561813151044478	0.267341245322752	0	1	1	Rnf169
ENSMUSG00000058773.2	40.0760865977649	-1.12886085804667	0.348659985967397	-0.369588892425192	0.711688828560338	1	Hist1h1b
ENSMUSG00000058793.14	14118.2167345378	0.49676688433737	0.229882754728953	0	1	1	Cds2
ENSMUSG00000058799.16	54442.0523499574	-1.00771217616433	0.0906020773416423	-0.0851214054976711	0.932164872939594	1	Nap1l1
ENSMUSG00000058806.14	158.746300432851	0.877600159533944	0.712942881042901	0	1	1	Col13a1
ENSMUSG00000058809.8	426.177362690172	-1.06590448869469	0.21048593255228	-0.313106381483816	0.754199840971917	1	Hspd1-ps3
ENSMUSG00000058816.4	3.56081313106919	-0.283570780514167	1.1819085192361	0	1	1	Ppp1r2-ps3
ENSMUSG00000058831.13	3.00027030504152	1.70046275063945	1.6037786253278	0.436757754204566	0.662287039599511	1	Opn1sw
ENSMUSG00000058833.11	2189.30664314906	0.213598462221306	0.167353405032204	0	1	1	AC157774.6
ENSMUSG00000058835.14	6739.06307856091	0.184925123488516	0.141471730255927	0	1	1	Abi1
ENSMUSG00000058873.1	24.3933515520303	0.178077998393439	0.460744299057253	0	1	1	RP24-377D18.4
ENSMUSG00000058881.12	4747.56216734485	0.222704101453042	0.171944150218973	0	1	1	Zfp516
ENSMUSG00000058886.9	6521.61312619487	0.347435072817764	0.220243665251505	0	1	1	Deaf1
ENSMUSG00000058900.5	661.56425020849	-0.233437202647218	0.173186060365509	0	1	1	Rsl1
ENSMUSG00000058922.7	1667.68217547112	0.334087314821275	0.149059503588834	0	1	1	RP23-252G18.2
ENSMUSG00000058927.5	126.515657439405	-0.0797491794588217	0.206822152897839	0	1	1	Gm10053
ENSMUSG00000058952.12	8.28005900482242	0.892536415176551	1.34508224583313	0	1	1	Cfi
ENSMUSG00000058979.7	1810.71213451259	-0.323491136529728	0.151409216484538	0	1	1	Cecr5
ENSMUSG00000058997.8	1940.90634409632	-0.658672684148731	0.121402212725951	0	1	1	Vwa8
ENSMUSG00000059005.13	96572.4514709804	-0.488105934783513	0.14239385894497	0	1	1	Hnrnpa3
ENSMUSG00000059031.3	6.51354065469618	0.336993111132472	0.730578919221589	0	1	1	Olfr482
ENSMUSG00000059058.7	107.143136386075	0.0714503155225837	0.237913124445512	0	1	1	Tma7-ps
ENSMUSG00000059108.4	2.28657618684092	-0.580460602516532	1.23659032128506	0	1	1	Ifitm6
ENSMUSG00000059119.9	16037.1426125683	0.937764079170054	0.181412443458197	0	1	1	Nap1l4
ENSMUSG00000059136.4	8.93408232880987	-0.174783316183884	1.46890440992473	0	1	1	Olfr539
ENSMUSG00000059142.15	2911.38604222307	1.01141398512337	0.180001731301809	0.0634104185600049	0.949439691137591	1	Zfp945
ENSMUSG00000059149.17	11.7045216715779	-0.842912865094361	0.672395519260634	0	1	1	Mfsd4
ENSMUSG00000059173.19	52.1400875505973	-1.05942843835682	0.883516251478801	-0.0672635486414056	0.946371895111966	1	Pde1a
ENSMUSG00000059179.6	64.9925815244233	-0.58714774870918	0.284669377018941	0	1	1	RP24-388A6.2
ENSMUSG00000059182.7	3874.08439778155	0.798972536587081	0.29227932658653	0	1	1	Skap2
ENSMUSG00000059183.12	1493.39979777322	0.249238013890479	0.116355525092379	0	1	1	Mtfmt
ENSMUSG00000059195.10	1831.00345456637	0.912698839700687	0.265120628114378	0	1	1	RP23-398D18.4
ENSMUSG00000059208.14	22467.5336919316	0.682561007234901	0.141967573368403	0	1	1	Hnrnpm
ENSMUSG00000059237.6	33.3929767105796	-0.57874184542552	0.387461607982458	0	1	1	Ppp1r2-ps4
ENSMUSG00000059244.6	27.3439966422507	-1.20504679419555	0.521470631268014	-0.393208709945854	0.694165337175385	1	RP24-121I11.2
ENSMUSG00000059248.13	10937.9066126625	0.471380548340319	0.123740292567282	0	1	1	Sept9
ENSMUSG00000059252.5	91.7843615845131	-1.11751033805416	0.294381917852692	-0.399176481053301	0.689763171499719	1	RP23-317M11.9
ENSMUSG00000059273.9	9399.33679277531	0.992177849100874	0.145322548288008	0	1	1	Zc3h4
ENSMUSG00000059277.12	429.867823791706	0.167199702748664	0.268511645418906	0	1	1	AC015800.4
ENSMUSG00000059278.9	1996.18212293432	-0.894564565939646	0.182650307770062	0	1	1	Naa38
ENSMUSG00000059301.6	2.57927341907152	-0.643151218588669	1.48610784189957	0	1	1	RP23-282B14.4
ENSMUSG00000059326.6	2378.56648477576	0.38100059753153	0.211664791153304	0	1	1	Csf2ra
ENSMUSG00000059327.9	336.922973151649	0.461268410415286	0.274855307325148	0	1	1	Eda
ENSMUSG00000059334.6	471.695344083682	0.0542486233472559	0.706244190437103	0	1	1	Zfp36l3
ENSMUSG00000059355.13	2739.60498522419	-0.489294220958344	0.185731253288052	0	1	1	Wdr83os
ENSMUSG00000059363.10	740.749315053355	0.34400421012523	0.132235527816536	0	1	1	Fxn
ENSMUSG00000059395.4	72.2443642166252	0.75110639037725	0.385833200230803	0	1	1	Nkapl
ENSMUSG00000059406.8	41.4013635749867	-0.219904962621638	0.368953704666913	0	1	1	Tmprss9
ENSMUSG00000059409.8	10160.9416952916	-0.0488878317401236	0.198564952334142	0	1	1	Ppp2r5d
ENSMUSG00000059430.14	19.9238128364062	-0.276786437342916	0.524766376960433	0	1	1	Actg2
ENSMUSG00000059434.9	51.8251212690611	-1.0448200036437	0.31629973725212	-0.14170104608079	0.887316148627319	1	Gckr
ENSMUSG00000059436.13	5879.67755198922	0.280259002895766	0.15430548959725	0	1	1	Max
ENSMUSG00000059439.15	2219.64492656455	0.387716804020202	0.195244562065681	0	1	1	Bcas3
ENSMUSG00000059447.13	3204.40826708277	-0.00735932546840518	0.224600797018845	0	1	1	Hadhb
ENSMUSG00000059461.7	335.29131570631	-0.861757009562256	0.198228044079634	0	1	1	RP23-295F17.1
ENSMUSG00000059474.13	14408.1485369891	0.653240720337836	0.21292960650462	0	1	1	Mbtd1
ENSMUSG00000059482.15	1951.77877682855	0.689343210624408	0.210286635601015	0	1	1	RP23-144K18.5
ENSMUSG00000059486.11	6411.39313887698	-0.508946313548078	0.225337756727663	0	1	1	Kbtbd2
ENSMUSG00000059493.13	1226.53213859875	1.00872422961528	0.219304201972962	0.039781406543031	0.968267399925181	1	Nhs
ENSMUSG00000059518.14	1597.66168499176	0.86170235876055	0.174382960583989	0	1	1	Znhit1
ENSMUSG00000059534.8	6737.98004090025	-1.05844972970992	0.231805964176027	-0.252149378113198	0.800925604443723	1	Uqcr10
ENSMUSG00000059540.15	1378.69292378317	0.571610419175729	0.14892031241781	0	1	1	Tcea2
ENSMUSG00000059562.14	4.50421823660222	-1.23850363279292	1.05695075275857	-0.225652550197297	0.821471665635039	1	Ccdc154
ENSMUSG00000059585.4	3.70195731569481	0.780964002843331	0.995663463099933	0	1	1	RP23-407N2.1
ENSMUSG00000059586.10	3343.41125356249	-0.827243072191258	0.12670227088204	0	1	1	Nsmce2
ENSMUSG00000059588.13	181.984192139017	1.13131796752441	0.511448151520201	0.256757145634574	0.797366254031357	1	Calcrl
ENSMUSG00000059625.6	4.15386567676955	-0.344791887809937	1.08205498274433	0	1	1	Sohlh1
ENSMUSG00000059647.5	59.1636638829409	0.340357796671573	0.306697571643332	0	1	1	Cbx3-ps7
ENSMUSG00000059669.8	1860.5265120083	-0.537647871400203	0.22786200086641	0	1	1	Taf1b
ENSMUSG00000059674.7	2527.47826328337	0.956692679264016	0.255826670218608	0	1	1	Cdh24
ENSMUSG00000059690.1	2.22390383395963	-1.23872188219939	1.72694342313093	-0.138233759717843	0.890055674809837	1	RP23-322C16.1
ENSMUSG00000059706.4	3.86883578549886	0.0376311978881577	1.41672783577276	0	1	1	RP23-338K8.1
ENSMUSG00000059708.12	1553.37741485689	0.99161369264928	0.188672869664482	0	1	1	Akap17b
ENSMUSG00000059713.12	3498.616213108	0.356419770641962	0.220976854455203	0	1	1	Rcan3
ENSMUSG00000059714.13	4371.73560788005	-1.09716045674427	0.227151364812463	-0.427734417640366	0.668844489038361	1	Flot1
ENSMUSG00000059734.6	4920.94736595667	-0.142207529645915	0.220655660391475	0	1	1	Ndufs8
ENSMUSG00000059743.12	785.696442165783	1.01332529440296	0.20301494983528	0.0656370105441494	0.947666822480209	1	Fdps
ENSMUSG00000059751.7	200.768741406369	-1.08363446828558	0.183229385860804	-0.45644680787786	0.648068712857345	1	Rps3a3
ENSMUSG00000059763.4	3.65554006430624	-1.07627348281914	1.58838707280787	-0.048019455789395	0.961700737014487	1	Taar2
ENSMUSG00000059772.12	2218.67742452928	-0.000852059122530687	0.261023515233669	0	1	1	Slx1b
ENSMUSG00000059796.16	116427.580473321	-0.26332957067233	0.166824858816388	0	1	1	Eif4a1
ENSMUSG00000059810.18	982.467006600723	0.0176405469329943	0.231673611160463	0	1	1	Rgs3
ENSMUSG00000059820.14	3768.7492233218	0.307592586951068	0.185703173695044	0	1	1	RP23-47M24.3
ENSMUSG00000059824.12	417.501966555697	-0.828610968279554	0.221809474745932	0	1	1	Dbp
ENSMUSG00000059834.12	1410.99209366638	0.467273330976198	0.211550610676887	0	1	1	Sclt1
ENSMUSG00000059842.12	879.135486371557	0.461493801029298	0.156099044478307	0	1	1	Zfp341
ENSMUSG00000059851.15	7723.71177549022	0.308964655757578	0.203606452418315	0	1	1	Suv420h2
ENSMUSG00000059852.7	30.6999512686503	-1.04342649944142	0.587518869608913	-0.0739150718177347	0.941077963078857	1	Kcng2
ENSMUSG00000059854.8	52.81498839242	-1.12773620911257	0.734032295948629	-0.174019875988552	0.861849841774918	1	Hydin
ENSMUSG00000059883.16	177.582534325067	-0.633018551057928	0.364617707468314	0	1	1	Irak4
ENSMUSG00000059897.5	2266.40034016466	-0.925188431303942	0.200900765039673	0	1	1	Zfp930
ENSMUSG00000059898.9	26.1905514332391	0.451578756056812	0.876353597440409	0	1	1	Dsc3
ENSMUSG00000059912.4	2.88582938701373	0.607534510352184	1.13973052744596	0	1	1	Rpl21-ps6
ENSMUSG00000059920.9	3118.83597175893	0.637364564572227	0.208120573199288	0	1	1	RP23-32M15.2
ENSMUSG00000059939.13	5460.44590106171	-0.802027319862703	0.168035183070971	0	1	1	RP23-139J18.1
ENSMUSG00000059975.15	1886.24815708957	0.19588482195491	0.228129876282864	0	1	1	Zfp74
ENSMUSG00000059991.7	1283.07882832668	-0.719608443738518	0.537438430649769	0	1	1	Nptx2
ENSMUSG00000059994.10	2.80621401760084	1.60904191561802	1.83734564004314	0.331479228700661	0.740282528075921	1	Fcrl1
ENSMUSG00000060002.14	1818.60479988734	-0.677241330831831	0.279236626597899	0	1	1	Chpt1
ENSMUSG00000060012.9	3951.42541999481	-0.678196971606359	0.1781369734602	0	1	1	Kif13b
ENSMUSG00000060029.13	12.7012807672729	0.0910926723392304	0.659159074136206	0	1	1	RP23-100C5.2
ENSMUSG00000060032.6	2613.82690019898	-0.709130974170303	0.229532479380393	0	1	1	H2afj
ENSMUSG00000060034.5	4.24396389865198	-0.261552287505712	0.988998782606663	0	1	1	Ctf2
ENSMUSG00000060038.14	3018.57373930434	-0.147319073051104	0.172432072599588	0	1	1	Dhps
ENSMUSG00000060063.9	29.4755290072996	-0.285010621404774	0.636980771723394	0	1	1	Alox5ap
