baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000049526.8	5.41616749778319	-0.240133060122189	0.634898852432628	0.628835182935188	0.689610232360703	Tmem202
ENSMUSG00000037058.14	21701.5732459615	0.0953029175308943	0.199760395831283	0.628982210022364	0.689742846767957	Paip2
ENSMUSG00000109408.1	220.476411886466	0.0973392465256057	0.205089256560455	0.629237274743259	0.689993919487141	RP23-25M3.6
ENSMUSG00000050243.6	46.4962789543212	-0.131906480400035	0.285823799310643	0.629475570769887	0.690226584321638	RP24-389O11.1
ENSMUSG00000021749.6	6.74007117004896	0.237932338917942	0.610892441915537	0.629547690696174	0.690277023567662	Oit1
ENSMUSG00000033122.14	8.7438434182828	-0.242807086655825	0.662241520078863	0.629688673195885	0.690402960898961	Hsd17b3
ENSMUSG00000028427.13	2.9477286177519	-0.245472143915119	0.811222745898739	0.629852059960641	0.690553451235473	Aqp7
ENSMUSG00000055045.5	16.8764466257489	-0.244951739788125	0.697355697549929	0.630168139733547	0.690859370258687	RP23-199H17.3
ENSMUSG00000085538.1	1.58560346417763	-0.183081107582453	0.954957903295439	0.630183372288036	0.690859370258687	RP23-346D16.7
ENSMUSG00000055197.4	2.15687513907762	0.223141023984523	0.892435564031031	0.630370944384491	0.691007671613114	Fev
ENSMUSG00000115819.1	3.57512197491586	-0.242636067150346	0.819205474756994	0.630350928515074	0.691007671613114	RP24-390C21.2
ENSMUSG00000026820.5	2126.62748603955	-0.109096117582348	0.234361378262748	0.630469561182841	0.691087108274045	Ptges2
ENSMUSG00000105221.1	1.60113951132439	0.232110461370077	0.870233311603379	0.630791325508654	0.691411130618715	RP24-341P14.2
ENSMUSG00000098600.1	3.9299465686471	0.24966961724927	0.726054609558697	0.631169260859311	0.691796692660155	Mir6929
ENSMUSG00000028864.7	18.6143713976774	0.24590444069446	0.664214372031007	0.631555930701408	0.692191795813126	Hgf
ENSMUSG00000036131.12	6.43448368060734	0.249360582074918	0.724881372330352	0.631695548752692	0.692301750189102	Frmd7
ENSMUSG00000041763.14	9509.77372597955	-0.0577377897555856	0.121766326125412	0.631708646613691	0.692301750189102	Tpp2
ENSMUSG00000031662.8	10.787756846814	-0.206700781032681	0.496595963695133	0.632035726632202	0.692602759483712	Snx20
ENSMUSG00000111325.1	131.578983663086	-0.123528725778362	0.268768654815103	0.632010348962089	0.692602759483712	RP23-438P19.7
ENSMUSG00000114936.1	18.2788553294647	0.202498482340598	0.475420234415322	0.632092650813521	0.692636417591281	RP24-132N9.2
ENSMUSG00000113190.1	8.61231934547854	0.221712095952669	0.543828626496119	0.63219485997995	0.692719693369689	RP23-17K9.21
ENSMUSG00000029110.13	15450.3764346282	-0.0522472815864384	0.100352550402326	0.632315703215224	0.692823379446442	Rnf4
ENSMUSG00000086442.1	2.23281654851898	-0.228962061688488	0.87207609606131	0.632441679023229	0.692932680412391	RP23-478H15.5
ENSMUSG00000055943.5	3830.10488958633	-0.0564058349667374	0.119153561247156	0.632540669584645	0.693012407243208	Emc7
ENSMUSG00000083090.1	5.1608768060145	0.245154683041778	0.670389459281505	0.632591553004083	0.693039423399341	RP23-407I21.6
ENSMUSG00000097604.1	25.6372509227604	0.239686690649812	0.630892300230572	0.632803425473173	0.693242802511278	RP24-220A15.1
ENSMUSG00000022477.13	31281.3267000357	-0.083742507423489	0.18285117083992	0.632976992548566	0.693349402824648	Aco2
ENSMUSG00000037808.13	5473.41131698535	0.0665254988843224	0.13976613028473	0.632937018829969	0.693349402824648	Fam76b
ENSMUSG00000109277.1	15.5475384591689	-0.198419241590032	0.468576890203377	0.632979441198299	0.693349402824648	RP23-316J6.4
ENSMUSG00000006818.4	5819.27806639997	0.138176940998087	0.300079472654027	0.633143198415664	0.693500033345661	Sod2
ENSMUSG00000115686.1	4.10704282811625	0.244738724583178	0.803396200072021	0.633559117452659	0.693926840058083	RP23-460I18.4
ENSMUSG00000024247.14	1929.03872234979	-0.12082295623752	0.264394263000963	0.633649209502106	0.693996753264211	Pkdcc
ENSMUSG00000109875.1	6.45234565319337	0.235703507768107	0.613232257867911	0.634007876383198	0.694360801872307	RP23-284K1.5
ENSMUSG00000027599.9	5897.06900809812	0.0789597244859163	0.168422540755174	0.634324337289367	0.69467859854735	Armc1
ENSMUSG00000065728.1	15.0656645655844	0.199756587764061	0.47065492439017	0.634447804603554	0.694785021227339	Gm26175
ENSMUSG00000039231.18	4432.52447048737	0.0713887956562883	0.152574124102607	0.63452798375856	0.694844032104897	Suv39h1
ENSMUSG00000103227.1	16.3369334540075	-0.211301668889356	0.516901302569521	0.634563725459877	0.69485437858325	RP23-102B12.2
ENSMUSG00000111151.1	4.80993531516895	0.242642084281341	0.668170237484445	0.634635368371623	0.694904034802439	RP23-403D16.3
ENSMUSG00000045975.8	1879.11991031898	0.139623015517047	0.305669011726731	0.634878251553557	0.695141181380753	C2cd2
ENSMUSG00000063684.9	51.2850149868764	-0.163145447247725	0.370683030799526	0.634916844838078	0.695154636389605	RP23-405K7.2
ENSMUSG00000107143.1	78.3099600484012	0.143992768192491	0.317610935291778	0.635031516150681	0.695245747837468	AC113029.6
ENSMUSG00000110238.1	2.58218815521816	-0.23732685656976	0.83636874021342	0.635052677452932	0.695245747837468	RP23-383A10.2
ENSMUSG00000021127.7	5453.57700857606	0.0848317088933968	0.180820423489119	0.635675069609575	0.695898304249057	Zfp36l1
ENSMUSG00000057170.6	75.3514151234454	0.176178552460725	0.402627387038369	0.635822764664758	0.696002327967673	Prl3d1
ENSMUSG00000110761.1	4.46897269057652	0.245508751756423	0.696674021504359	0.635799267014654	0.696002327967673	RP23-416I23.4
ENSMUSG00000097326.2	11.1933316306756	-0.233393523610304	0.62852468645353	0.635917449063504	0.696077141465485	RP23-344L21.3
ENSMUSG00000108460.1	4.5637175026067	-0.242245531491662	0.688013339010423	0.636021827560171	0.696162559515103	RP23-256J14.2
ENSMUSG00000029512.11	14861.4132363635	-0.129275918214411	0.281448735873273	0.63617514995129	0.696301540184831	Ulk1
ENSMUSG00000107894.1	5.32111382382702	-0.2426273314086	0.702042450941423	0.636418250178663	0.696538768221301	RP23-214L4.7
ENSMUSG00000001027.7	8.88703377389094	0.219205268143743	0.544334376915481	0.636497957877332	0.696597156285429	Scn4a
ENSMUSG00000081534.3	2164.35558952883	0.105169053965854	0.227130421595629	0.636534209025223	0.696607981692462	Slc48a1
ENSMUSG00000044921.5	10.5908448894468	0.24351372668598	0.680249356302686	0.636602406627972	0.696653766199736	Rassf9
ENSMUSG00000047953.7	10.8277284969433	0.226673424045489	0.576747836049594	0.636727618685214	0.696761937018392	Gp5
ENSMUSG00000104241.1	48.4952553044577	-0.148146754575051	0.333862615221582	0.636797949571994	0.696810045685027	RP23-403H2.3
ENSMUSG00000099110.1	3.46089032010773	-0.242239994242014	0.71031360417848	0.636843526069416	0.696831064236355	Mir6951
ENSMUSG00000063236.6	2057.8290793632	-0.0723019544488172	0.156025073697291	0.637175589657167	0.697165540838404	RP24-324P21.9
ENSMUSG00000043991.4	1120.10023415983	-0.136987763562404	0.306889433462352	0.637243118502391	0.697185214739693	Pura
ENSMUSG00000095512.1	4.74937858595334	0.244170901147638	0.700938647130759	0.637246333750985	0.697185214739693	RP23-338C22.7
ENSMUSG00000065145.1	5.7265658538621	-0.235132668248073	0.638007771595315	0.637464831967736	0.697395393045676	Vaultrc5
ENSMUSG00000091537.2	9237.05761084966	0.082177433990706	0.177719723931128	0.637530583392292	0.697438453752871	Tma7
ENSMUSG00000079278.1	1.89754539089097	-0.209232353451089	0.909603702875044	0.637561286509223	0.697443170733473	Tmem233
ENSMUSG00000070997.4	64.1263628488949	-0.159501850585121	0.364232586236289	0.637711722159587	0.697578860114715	RP23-218A4.8
ENSMUSG00000113188.1	15.3197268951935	0.197264710542262	0.473146065004325	0.638574304302458	0.698493507442097	RP24-85L11.3
ENSMUSG00000102997.1	3.37150502448727	-0.237207713662994	0.815888659195031	0.638625728028813	0.698520844113135	RP23-138L21.3
ENSMUSG00000059108.4	2.28657618684092	-0.237956556432318	0.805275292405033	0.638780797684289	0.698661540452062	Ifitm6
ENSMUSG00000113029.1	11.6424460284877	0.244240912458639	0.731030901937264	0.638809864146679	0.698664415834304	RP23-41J14.6
ENSMUSG00000078444.3	31.1921828646056	-0.164994060946524	0.38168563983823	0.639216031672833	0.699079708203027	RP24-219F17.3
ENSMUSG00000050974.4	10.3280728575903	-0.217332982107289	0.557636266096852	0.639328188010411	0.699173433666506	RP24-545C12.1
ENSMUSG00000037646.10	3308.12988938583	0.081822538238557	0.176799223614156	0.639455725428132	0.699283971525666	Vps13b
ENSMUSG00000033187.8	60.8366081059619	0.212635322458149	0.526073278729216	0.639538356508733	0.699345394441026	RP23-454J20.5
ENSMUSG00000022106.14	7358.19997131756	0.140861523715287	0.317600904423572	0.639663812391374	0.699453639939873	Rcbtb2
ENSMUSG00000102805.5	3.19454448222722	-0.210863029461727	0.897323327283826	0.640256370194379	0.700072617614583	RP24-559D1.1
ENSMUSG00000108705.1	17.1151650266074	0.208692058016839	0.513187691343325	0.640414874226611	0.700216958261756	RP23-312I2.7
ENSMUSG00000004895.9	5464.92097167762	0.0821581252678953	0.178262077623947	0.640679984149317	0.700477842915642	Prcc
ENSMUSG00000032407.14	14607.0257980195	-0.0759314938844054	0.166185251026855	0.640888780782293	0.700677139241008	U2surp
ENSMUSG00000102190.1	1.61627416377726	0.22417076050834	0.869929245734338	0.641088276264204	0.700866250644691	RP23-290N20.2
ENSMUSG00000091071.2	70.7004302320162	-0.185848925123851	0.445861100458237	0.641338358121615	0.701110647393064	RP23-152O2.1
ENSMUSG00000104947.1	3.36490018537333	-0.240010570030057	0.756826874647221	0.641803510150489	0.701590128758924	RP23-339I6.1
ENSMUSG00000071711.12	1980.14800656584	-0.0881279281782876	0.194123959048278	0.641933099704435	0.701673740575303	Mpst
ENSMUSG00000084644.1	7.4881886331656	0.22673621703979	0.595579721515421	0.641928358410079	0.701673740575303	Gm24379
ENSMUSG00000041889.7	2601.55335422234	-0.174962637392596	0.416880477125842	0.641965894206726	0.701680564405705	Shisa4
ENSMUSG00000029655.17	6941.45593887772	0.066630100262522	0.143733333310859	0.64217215839658	0.701876985398339	N4bp2l2
ENSMUSG00000084224.1	2.5368638210589	-0.236230808537295	0.80758838826644	0.642461144847209	0.702163799622712	RP23-384C18.9
ENSMUSG00000115264.1	2.56229527169586	-0.225980970262465	0.844332578061562	0.64255450331393	0.702236791657799	RP23-81P24.1
ENSMUSG00000026577.13	2424.67793350341	0.0510968779257642	0.110492141900272	0.642851496969835	0.702532317857159	Blzf1
ENSMUSG00000021579.4	1.91181471160694	0.227824760494026	0.848228725913996	0.642982567818895	0.702646500423848	Lrrc14b
ENSMUSG00000018986.10	31.1277639938422	-0.231438267627833	0.651014467628544	0.643213831552185	0.702870159048528	Slfn3
ENSMUSG00000088208.1	3.76374552019163	-0.237124439201322	0.698589630424215	0.643295705715105	0.702907389445854	Gm23751
ENSMUSG00000098760.1	47.7154440652454	0.173521545287563	0.406798888713465	0.643301098162387	0.702907389445854	RP23-230F2.8
ENSMUSG00000116348.1	6.05845888357052	0.224711378143619	0.591756002954481	0.643442214039248	0.70303251293733	RP24-129J16.1
ENSMUSG00000097459.1	3.00722788375638	0.237102564754334	0.798316799424288	0.643578562459221	0.703152417318912	Gm26895
ENSMUSG00000083876.1	1.7462603701575	-0.22943428475849	0.843148924589819	0.643704124810706	0.703260527775953	RP23-167D6.3
ENSMUSG00000045362.8	10.7952718331942	-0.214374074322113	0.558480707817824	0.643774668820569	0.703308523064125	Tnfrsf26
ENSMUSG00000006235.6	176.83384757997	-0.194152916341979	0.47768443763708	0.643810857475004	0.703318983526598	Epor
ENSMUSG00000097305.1	2.67843204552749	-0.23083729935729	0.823012491900936	0.644408098451897	0.703942328777624	Gm17276
ENSMUSG00000040298.6	3.13622804747306	0.216504669982035	0.887801960537595	0.644481031209666	0.703992899259201	Btbd16
ENSMUSG00000059031.3	6.51354065469618	0.22532585190208	0.601675225089525	0.644605913984647	0.704100210336128	Olfr482
ENSMUSG00000030929.17	2468.20261594909	-0.0531321344826068	0.116909464875267	0.644870305941878	0.704336370784443	Eri2
ENSMUSG00000093390.1	9.33514915751359	0.212644825880886	0.542777099605144	0.644875423903598	0.704336370784443	RP23-398K14.3
ENSMUSG00000087968.1	7.68049904798145	0.224462598756474	0.597840441477748	0.644966182835813	0.704406385659463	Gm25395
ENSMUSG00000013418.8	406.540155460119	-0.233771842417283	0.725035395618522	0.645139680777243	0.704566755264907	B4galnt2
ENSMUSG00000005882.18	3889.36252709583	-0.0607061086275462	0.132303847831181	0.645325539015244	0.704740609924205	Uqcc1
ENSMUSG00000106049.1	6.36435288446044	0.235221762258097	0.681297850103932	0.64560267705637	0.7050141300235	RP23-276C23.2
ENSMUSG00000069565.12	11326.0827583911	0.0791466131463286	0.175731562107271	0.64585452320083	0.705260009281779	Dazap1
ENSMUSG00000032652.13	782.128467700752	0.08721293005915	0.192656923472556	0.646288916165873	0.705705197401682	Crebl2
ENSMUSG00000109262.1	1.82911536033329	-0.22795360237891	0.832397199834687	0.646645799906342	0.706065717230297	RP23-278M8.1
ENSMUSG00000033364.13	4863.11282259431	0.0687578279624097	0.150840018899289	0.646930022385584	0.706346872483218	Usp37
ENSMUSG00000001942.8	1691.50126489557	-0.0968378214579302	0.21819380326663	0.647006598880995	0.706401296782816	Siae
ENSMUSG00000024234.6	3113.76888255324	0.0623468591619539	0.137014223780156	0.647205933000939	0.706589737726837	Mtpap
ENSMUSG00000109953.1	25.5162671732679	-0.221575947939021	0.602645541023269	0.647263348495409	0.706623229259643	RP23-118B13.3
ENSMUSG00000110773.1	141.261156778592	0.164344483835819	0.385849662688996	0.647462480220617	0.706811424520417	RP23-23P9.4
ENSMUSG00000116480.1	9.07861314304068	0.217054848995604	0.56631680412052	0.647574422400253	0.70690442648484	RP23-8E3.2
ENSMUSG00000116900.1	1.79700256050476	-0.229860847086866	0.820474434641374	0.647684632837849	0.706995530442208	RP23-123L9.7
ENSMUSG00000033498.14	6.75485258852607	0.231206533032928	0.645168606177859	0.647811325468123	0.707104617659166	Strc
ENSMUSG00000082186.2	10.0182595844167	-0.200285090890155	0.508702024138993	0.647847285134885	0.707114662326929	RP24-162K15.3
ENSMUSG00000097253.2	8.13918818575337	0.219868276736551	0.58388754320766	0.647988694381551	0.707239797894571	RP23-114E15.13
ENSMUSG00000022181.16	1.77103542910312	-0.219750428303707	0.865486679990578	0.648209476213107	0.707422334416014	C6
ENSMUSG00000107812.1	12.3277493361818	-0.204332770655632	0.525497677732233	0.648208520674749	0.707422334416014	RP23-103G18.7
ENSMUSG00000027620.16	33850.8545788545	0.056930614197913	0.133251446687081	0.648329594712764	0.707524207114066	Rbm39
ENSMUSG00000029204.7	5.69109304551812	0.229653209838334	0.641099605128772	0.648785667867926	0.707992684673811	Rhoh
ENSMUSG00000107714.1	5.67544411602714	-0.226478868112592	0.636481733415916	0.649059765930207	0.708262549931356	RP24-314B4.1
ENSMUSG00000032006.15	81.3029959396195	0.231411429183325	0.64611581019218	0.649100741774679	0.708278017378068	Pdgfd
ENSMUSG00000028517.8	3721.98744877255	0.125622951944468	0.285236652045414	0.649244590071953	0.708405730050847	Plpp3
ENSMUSG00000022723.16	1743.00610684474	-0.129608549737278	0.301537298234236	0.650012837443937	0.70921470026551	Crybg3
ENSMUSG00000005682.9	6161.71303045635	0.0704132473992632	0.157574766660542	0.650770832529933	0.709983106603993	Pan2
ENSMUSG00000104777.1	1.86107252125969	0.226543779178806	0.830154482693526	0.650759609035337	0.709983106603993	RP23-256A5.2
ENSMUSG00000044268.4	43.6739443750622	-0.140400963250791	0.329308887785065	0.6508753502365	0.710067820372357	RP23-58L22.4
ENSMUSG00000063870.12	47842.7837458734	0.0820475388705777	0.181766766545465	0.650936957187612	0.710105715896678	Chd4
ENSMUSG00000098197.1	2.25842213153154	-0.189723678049946	0.922515879728423	0.651134853827758	0.71029228028177	RP23-222K15.29
ENSMUSG00000035199.6	6007.41208792298	0.088176334385526	0.198571105581735	0.651206324944732	0.710340923321684	Arl6ip5
ENSMUSG00000085757.7	4.8026189780126	-0.231139963466809	0.689806384005157	0.651422550816645	0.710547455441286	RP23-100F3.2
ENSMUSG00000107726.1	60.4740653131612	-0.173958812739172	0.427072506002071	0.6516994299805	0.710820126133752	RP23-47A6.5
ENSMUSG00000037910.2	3.58320974931319	0.21604428818869	0.872781358341779	0.651804582293777	0.71088711530251	RP24-86A6.1
ENSMUSG00000050463.9	3.09461695580501	-0.228074096597102	0.80557529906998	0.651820431532963	0.71088711530251	Krt78
ENSMUSG00000060566.4	4.61225476994759	-0.226259673113532	0.65286234814542	0.651841547584305	0.71088711530251	Rpl21-ps3
ENSMUSG00000114276.1	1.56122979992591	0.204031375494537	0.902962766584914	0.652433873841904	0.711503733917385	RP23-57I20.1
ENSMUSG00000090334.1	2.54617457657943	0.227697224383643	0.824924725122474	0.652669777835148	0.711731625767495	RP23-77G15.3
ENSMUSG00000094724.8	35.59814778877	0.166144730221639	0.398469348176699	0.652740567879314	0.711768657475396	Rnaset2b
ENSMUSG00000104348.1	13.6031582439008	-0.218770288154187	0.606992623588747	0.652757603306229	0.711768657475396	RP23-59N15.4
ENSMUSG00000033059.7	5528.71647925949	0.112664881574098	0.262185111704932	0.652832827752402	0.711821312002835	Pygb
ENSMUSG00000100153.2	409.495763554449	-0.107344298331178	0.24743185943056	0.652883361112085	0.711847041179515	AC164158.1
ENSMUSG00000019179.10	20705.2423895725	0.0842090723613309	0.187225090820502	0.653058339878887	0.711956971922762	Mdh2
ENSMUSG00000042138.8	5602.14125024747	-0.112430642206586	0.249997714527326	0.653065007620224	0.711956971922762	Msantd2
ENSMUSG00000093289.1	2.5366896886833	-0.231273865038568	0.776425498701508	0.653013232100757	0.711956971922762	Snord92
ENSMUSG00000024622.7	5464.5290468271	-0.0630875892536766	0.143282373835025	0.653181583071192	0.712054685909677	Hmgxb3
ENSMUSG00000050174.15	197.1337323927	-0.080581292333173	0.183039310218204	0.653278173727055	0.712130606652844	Nudt6
ENSMUSG00000097650.1	4.91589600174315	0.226010353086664	0.646840772070806	0.653369372202097	0.71217126826912	RP23-367G12.4
ENSMUSG00000102428.1	141.251987370335	0.110678861426895	0.253846001571163	0.653346054921141	0.71217126826912	Pcdhga12
ENSMUSG00000109149.1	2.58763790882301	0.204667437539695	0.901737462285328	0.653433570869549	0.712211869065807	RP23-331A21.6
ENSMUSG00000084775.2	1.5479205229917	0.199785500775491	0.910308866640152	0.653580230767459	0.712342341670789	RP24-532L14.3
ENSMUSG00000068009.11	1.93328244850018	0.198137521478588	0.912489306830175	0.653625826981751	0.712362657936603	Bpifb6
ENSMUSG00000012422.14	9381.91064857099	0.0675118166071194	0.151639424317103	0.653854170369951	0.712582133711357	Tmem167
ENSMUSG00000108373.1	1.59534161327386	-0.159350973929648	0.963007050393823	0.654031295947069	0.712745775587348	RP23-207N5.5
ENSMUSG00000091941.1	8.73972046668437	-0.211571551406886	0.577216234509738	0.654175821639439	0.712873878952021	RP24-418P10.3
ENSMUSG00000046500.8	42.9789104246965	-0.210470171864925	0.572534335898936	0.65424692713639	0.712921966989666	Fam19a4
ENSMUSG00000043329.4	4.24352272706357	-0.227419925200996	0.681556315704445	0.654527748665799	0.713198565702844	RP23-207L14.5
ENSMUSG00000060063.9	29.4755290072996	-0.20482820103948	0.544266238659147	0.654557462690032	0.713201536509833	Alox5ap
ENSMUSG00000080859.1	15.492301598318	-0.208600926526607	0.563319140467745	0.6546204393993	0.713240748381996	Rpl10-ps1
ENSMUSG00000027997.9	1352.10040248576	-0.0852848814469307	0.195404656078506	0.654701782877817	0.713299967682721	Casp6
ENSMUSG00000039997.16	4.00477229540456	-0.231116856320252	0.755772603475506	0.654860398439557	0.713443366845124	Ifi203
ENSMUSG00000026755.14	4519.19137544827	-0.0598227159327257	0.135806007357592	0.655101624673368	0.713676751391009	Arpc5l
ENSMUSG00000091191.1	2.00803178548553	-0.168013109947311	0.952896993691273	0.655149784450149	0.713699796103058	Gm17334
ENSMUSG00000087435.1	1.78553677849335	-0.224461509329596	0.818829268172481	0.655470553102476	0.714019798303345	RP23-399D3.4
ENSMUSG00000037035.5	655.779240159618	0.209920360504927	0.550689067712067	0.655646900649259	0.714153022976587	Inhbb
ENSMUSG00000108518.1	3.85806629237882	-0.228061594905704	0.712011996034352	0.655644673457108	0.714153022976587	RP23-457F4.3
ENSMUSG00000055403.13	35.1325433153521	0.214560763353499	0.577963057240134	0.655690500523114	0.714171077662463	RP23-146N13.1
ENSMUSG00000004865.15	13540.2913156535	-0.0499200875768663	0.123499649971074	0.655734959953084	0.71419006704089	Srpk1
ENSMUSG00000030278.11	3.56062571505571	-0.228799935234296	0.747115580136265	0.655781948736368	0.714211809571646	Cidec
ENSMUSG00000064612.2	5.94418700838825	-0.215879164245284	0.597686522049958	0.655837553330453	0.714242933399155	Gm26457
ENSMUSG00000080768.1	5.0986508345572	0.231363998037814	0.772556522670955	0.655878957964564	0.714258590766453	RP23-354D12.4
ENSMUSG00000042189.5	1.54212262494117	-0.167111676048946	0.953357444011693	0.656465584295726	0.714867974129848	Tekt3
ENSMUSG00000027881.14	9692.38231684948	-0.0526339777007091	0.115337333843213	0.656709417243531	0.715104032695817	Prpf38b
ENSMUSG00000052854.15	5781.04212813685	-0.188232514167372	0.497366324165602	0.656783609111952	0.715125888426581	Nrk
ENSMUSG00000116343.1	2.08436155974671	-0.194734006709842	0.906878788392513	0.656779878435814	0.715125888426581	RP23-451I21.5
ENSMUSG00000030788.16	3517.16954458461	-0.0813306813093629	0.187616222319618	0.657663032121387	0.716024428371932	Rnf141
ENSMUSG00000031691.14	20490.6968859032	0.0428798565779643	0.110259147086007	0.657639805508269	0.716024428371932	Tnpo2
ENSMUSG00000084936.1	50.3420694699426	-0.149863983771832	0.364500330494167	0.657890293236089	0.716242348988635	RP23-81D2.4
ENSMUSG00000030786.18	4.06012552118191	0.228541015314235	0.783119536850344	0.65805532869566	0.716381356864755	Itgam
ENSMUSG00000063160.12	5648.08464405273	-0.110832291724604	0.260681531302575	0.65807219204786	0.716381356864755	Numbl
ENSMUSG00000022295.8	5900.84198346924	0.0750641545226339	0.171114005419102	0.658158401273038	0.716386674510588	Atp6v1c1
ENSMUSG00000065196.1	3.02474171189672	0.221616902569255	0.835349695160273	0.658125761104455	0.716386674510588	Snord85
ENSMUSG00000111665.1	7.41058717179303	0.217472422624867	0.613460777688167	0.658148809720901	0.716386674510588	RP23-371K6.1
ENSMUSG00000060981.7	42.1792652197266	-0.153463798593873	0.374990654566527	0.658438465703798	0.716661998894327	Hist1h4h
ENSMUSG00000012350.15	6.9761907742118	0.198466488616128	0.907094016483697	0.65853884624796	0.71674173591676	Ehf
ENSMUSG00000040065.8	1.83333791063805	-0.196490983699075	0.906488226290012	0.658694863440091	0.716882017796363	Pfpl
ENSMUSG00000082352.1	12.3260403679408	-0.225750370282835	0.709961959621018	0.65880578218762	0.716973207835615	RP23-60A13.1
ENSMUSG00000090351.1	3.02886975302522	0.222239539155965	0.827294781522892	0.659274756451319	0.717454043351137	RP24-264F22.5
ENSMUSG00000020183.11	1576.72670967295	0.218426785566034	0.594614388867828	0.659344861495535	0.71750078874789	Cpm
ENSMUSG00000101655.1	37.9337789331618	0.165182172902399	0.406036806563315	0.659412516953748	0.717544864758984	RP23-281H4.5
ENSMUSG00000021102.4	2570.33560053345	-0.0748829680066607	0.173633895055765	0.659503013765281	0.717613791113561	Glrx5
ENSMUSG00000053916.4	26.211610781001	-0.158746184558649	0.391872877304783	0.659672074610191	0.717768194817339	Nanp
ENSMUSG00000020932.14	19.1002843430711	0.226665472687956	0.675839007732621	0.659716220164262	0.717786675049651	Gfap
ENSMUSG00000006488.17	53.3918879355812	-0.189549390672266	0.496550186263734	0.65976516183071	0.71781037182792	Prl7a1
ENSMUSG00000024949.17	24786.8650493988	0.046903619813789	0.108312347304042	0.660113710555116	0.718160019300978	Sf1
ENSMUSG00000113696.1	2.33916187211097	-0.221728609859137	0.800993712116611	0.660142562784943	0.718161843681776	RP23-451G17.5
ENSMUSG00000038987.8	11.6275048692371	0.187417040510215	0.482451542753619	0.660307447066752	0.718311649595894	Cfap157
ENSMUSG00000107583.1	3.65624511109055	0.226180972581225	0.793965056671802	0.660490277040242	0.718480964490922	RP23-12A18.2
ENSMUSG00000017697.3	662.011638400012	0.211612473810674	0.573697854911964	0.660931292655889	0.718931108088791	Ada
ENSMUSG00000003518.13	1554.57069278408	-0.103755490308357	0.245377336688503	0.66105845377384	0.719018706743755	Dusp3
ENSMUSG00000112239.1	22.545738435294	-0.194350205303601	0.519575388390879	0.661066239745451	0.719018706743755	RP23-349H12.3
ENSMUSG00000111610.1	2.51072255728166	-0.219107846885091	0.828194574348498	0.661250143083676	0.71918913207969	RP23-37D14.4
ENSMUSG00000111353.1	1.70268178831756	-0.217993374898715	0.837669702494155	0.661501938669454	0.719433381341522	RP23-250B18.3
ENSMUSG00000040018.9	3718.99142109609	-0.0582406860078754	0.134852496503502	0.661757299941041	0.719681488293905	Cox15
ENSMUSG00000078919.10	890.194399278116	0.0727747732555994	0.168062666255625	0.661792378002703	0.719690019895372	Dpm1
ENSMUSG00000085401.2	8.0427017730795	-0.20650712421591	0.57397389835322	0.661951875762563	0.719833849920881	Slc39a1-ps
ENSMUSG00000115249.1	14.2681561106697	0.191168386014768	0.499489553628734	0.662058466910013	0.719920137638601	RP23-255N20.2
ENSMUSG00000024749.8	4.85762393903876	0.225214439909832	0.778842677646116	0.66231741915641	0.720144802572615	Tmc1
ENSMUSG00000027276.7	2355.94268953596	0.130680377648203	0.317270514326816	0.662319575681213	0.720144802572615	Jag1
ENSMUSG00000029426.8	17590.8669893522	0.0764396009881623	0.173616818549985	0.662524530786066	0.720315134334657	Scarb2
ENSMUSG00000079138.3	1.88584758020531	0.219050629758245	0.821043625058639	0.662530743946437	0.720315134334657	AC117550.1
ENSMUSG00000110051.1	1.59380177044148	0.203404558502855	0.885679892739092	0.66267290493854	0.720440055076962	RP23-217F11.1
ENSMUSG00000104917.1	2.8932647501946	0.225239815729286	0.745964238051719	0.662866477215891	0.720620856200763	RP23-477N9.2
ENSMUSG00000092569.1	197.286350373403	-0.13997273410183	0.344067524500545	0.663125873021237	0.720873198121442	RP24-263P17.1
ENSMUSG00000104925.1	24.8047363259621	-0.157033492165606	0.392444914402531	0.66332476658542	0.721059750999666	RP23-70G12.3
ENSMUSG00000115326.1	4.04412832693974	-0.223596369588288	0.711484009310693	0.663429839229772	0.721144305747169	RP23-181J14.2
ENSMUSG00000089956.1	1.8236975041453	-0.194525712721714	0.903508517121224	0.663618034039687	0.721319203124534	AC087183.3
ENSMUSG00000115548.1	3.33658589600659	0.219854825450152	0.821363198567831	0.664118300473415	0.721833278218761	RP23-241B5.2
ENSMUSG00000018654.17	34.4403808234288	-0.171178243433761	0.441041127492308	0.664189706382723	0.721881199694683	Ikzf1
ENSMUSG00000056708.5	2406.14347567479	0.152757540173652	0.381011653393507	0.664304391688296	0.721976153937597	Ier5
ENSMUSG00000048188.5	15.5469055995859	0.176353794957951	0.450846682898237	0.664388327894418	0.72203768315441	Gm8181
ENSMUSG00000029147.11	15643.9080491476	-0.0714258406768993	0.165681386513427	0.664514935734191	0.722145579679557	Ppm1g
ENSMUSG00000028016.9	2282.72232714091	0.0738922841518827	0.17127049928435	0.664727171458281	0.722318208881789	Ints12
ENSMUSG00000085783.3	143.724666066324	0.0883178273497607	0.207305578574489	0.664728453475806	0.722318208881789	RP24-200D20.2
ENSMUSG00000035427.18	5.68220496811253	-0.222477553528465	0.749427105426235	0.664824849238962	0.722393252367832	Mageb4
